id,bid,user_id,用户昵称,微博正文,话题,立场倾向
5020855652061488,O8Ky98EhO,6496318463,听墨,不懂网络舆论但是懂视频反馈是吧,虐猫考生说不是很懂网络舆论暂不回应,中立
5020855541437677,O8KxY620l,6240431257,球猫起飞了,兰州大学是不是下三滥的野鸡学校就看这事儿怎么处理了,虐猫考生说不是很懂网络舆论暂不回应,中立
5020855522033968,O8KxW8x7W,2442524384,惹零,不懂舆论没关系，舆论能让你上不了研究生,虐猫考生说不是很懂网络舆论暂不回应,"
反对"
5020844713316731,O8KgvdUPF,7376305634,高飞就是一条狗,少在这混淆视听，除了虐猫还有在外网反国，身为南京人精日还给日本洗白。,兰大该不该录取虐猫考生,强烈反对
5020855295546261,O8KxzngPP,7819913365,林予倾,悔过书有什么用，装一装演一演这一茬就过去了，消停一段时间继续虐猫，自己都说有沙人的想法，说什么美女就应该沙掉，以后虐猫没办法满足他，就要计划虐人了。@兰州大学求有点底线好吧，非要在你们学校出命案才开心,虐猫考生说不是很懂网络舆论暂不回应,强烈反对
5020835931490917,O8K2l6fR3,7543517085,毛利小蘭宝,这心理素质，只有站在枪口前才能装不下去吧,虐猫考生说不是很懂网络舆论暂不回应,"
反对"
5020795208204345,O8IYEyqk9,7642520219,别指月亮耳朵会掉,不懂个p，那怎么在外网发布反d反h言论啊？,虐猫考生说不是很懂网络舆论暂不回应,"
强烈反对"
5020795191953061,O8IYD8c4Z,1338667624,思想杂谈,记者将要离开时，碰到了前来等候笔试成绩公布的徐某。红星新闻记者表明身份后，对方婉拒了记者的采访请求。“如果我现在跟你说很多的话，可能在网上又要掀起一阵轩然大波，我现在不太好回应一些事情，对于网络舆论我不是很懂，说了之后结果是好是坏我不得而知。”,虐猫考生已参加兰大研究生调剂复试,中立
5020788098599898,O8INbA5e2,5449687795,根正苗红的贫农,截至目前，兰大方面到底会不会录取该考生还没有定论。但针对此事，网友的意见并不一致：一方面，虐猫行为不能被容忍，尤其是该考生虐猫行为带有明显的主观恶意；但另一方面，媒体报道该考生曾写下悔过书，承诺以后不再有类似行为，似乎也应该给他一个改过自的机会，不该“一棒子打死”。你觉得兰大应该录取这名考生吗？,"虐猫考生已参加兰大研究生调剂复试,虐猫考生说不是很懂网络舆论暂不回应",中立
5020855289778787,O8KxyF1Un,5882620402,Dragon龍潆,研究生懂虐猫，不懂舆论，这么废物你录取了干嘛，本来就是自相矛盾的，笑死,虐猫考生说不是很懂网络舆论暂不回应,"
强烈反对"
5020854801403382,O8KwM5T5c,6912397274,娜娜36860,变太不可怕，就怕变太有文化，高智商变太更可怕。,虐猫考生说不是很懂网络舆论暂不回应,"
反对"
5020854786197044,O8KwKq08k,1362684043,正经客Kwok,讲真水瓶世代的道德观并非非黑即白的对垒而有着更复杂的辩识和认知宇宙拉大了景深任何天大的事也许都很渺小任何渺小的事又能无限放大一切回归万物的勾联你说他道德败坏配不上任何未来必须现在就要把他围堵在此以防他造成更大的社会破坏他说不要任意扼杀一个人的机会我们应该在包容中悲悯体恤做错的人生必须有回归通道而我却觉得更应该要关注的是从头溯源社会的动荡来自于普遍效应把目光都拉回人格面向本身所以你看这就是水瓶世代的道德法则一样平等发声的权利无法殊途同归的观点未来的道德从何发生去中心化的宇宙大境唯有觉知能解决问题唯有随时都保持觉察洞见和觉察才会清明所以与宇宙链接与自己链接多重要。,"南京一考研生成绩第一疑因曾虐猫被刷,兰大回应虐猫考生进调剂名单,胡锡进称应该给虐猫男生改正机会,虐猫考生已参加兰大研究生调剂复试,虐猫考生说不是很懂网络舆论暂不回应,虐猫",中立
5020854767849596,O8KwIwW2o,6621027879,沃德天1020,他说什么不重要，重要的是学校录不录,虐猫考生说不是很懂网络舆论暂不回应,中立
5020854737963631,O8KwFxpHF,5479722395,魔法小HOSHI_,他在外网可是还说话要杀美女哎,虐猫考生说不是很懂网络舆论暂不回应,强烈反对
5020854524052545,O8Kwkh0fD,5419898898,我是人间惆怅客_知君何事泪纵横,我老爸只是去做一个复查，医生让他做个ERCP手术就把命丢了.他才53岁，辛苦了一辈子，一直在和我们说好转.自己治不了人不早点让我们转院，我爸要死了让我们转院，转院那边的医生就说转来就是个濒死状态，无力回天了，生生拖死了他，在邵阳中心医院住院了24天，3.1-3.31短短一个月的时间.他受尽折磨，最后还是去了.一墙之隔连他最后一面都无法相送.他本来有机会活下来的.求关注求点赞求关注,虐猫考生说不是很懂网络舆论暂不回应,中立
5020835838693220,O8K2bAtve,1887344341,观察者网,近日，一报考南京大学物理学院研究生学位的男生，专业课成绩排名第一却被注明“复试不合格”。此前，有多名网友在网络平台向学校反映该考生“曾在学校宿舍录视频虐猫”。4月3日，兰州大学核科学与技术学院官网公布了《2024年硕士研究生招生意向调剂考生复试名单》，该考生的信息出现在名单中。4月7日上午，兰州大学核科学与技术学院一工作人员称，学校学院已了解到相关信息，学院会严格按照招生复试程序进行，之后可关注学院官网信息了解相关情况。你觉得虐猫行为，是否应该作为研究生考试录取的标准之一？你觉得虐猫行为，是否应该作为研究生考试录取的标准之一？,"虐猫考生已参加兰大研究生调剂复试,虐猫考生说不是很懂网络舆论暂不回应",中立
5020835830563290,O8K2b2mxk,6531722038,佧邱啊,哎呀呀，反hua虐猫的种，哪个国内的大学和公司敢要呢，网络可是全部留痕的，但凡被扒出来你们组织可是要背锅嘞,虐猫考生说不是很懂网络舆论暂不回应,强烈反对
5020835708143861,O8K1YyaAB,7387939382,Whole_Lotta_Love,在外网不是叫的挺欢。什么言论都敢讲，怎么现在装孙子了,虐猫考生说不是很懂网络舆论暂不回应,"
强烈反对"
5020835632908803,O8K1RccIb,3120973105,木日青-,装啥呢装虐猫和仇国的时候不是在网上蹦哒得挺开心吗,虐猫考生说不是很懂网络舆论暂不回应,强烈反对
5020835620586057,O8K1Q2ssx,2813584312,西安芠艺荟考研集训基地,不是别太离谱在外网发表过激言论的时候不是挺懂的嘛~,虐猫考生说不是很懂网络舆论暂不回应,反对
5020835591226225,O8K1N58ZP,5404398662,大道无情hlm,他就是太懂网络舆论，为了自保，不接受采访，如此恶毒心术不正的人，居然还要给他机会，是不尊重已逝去的生命，这样的人以后只会是社会的祸害，教育系统居然纵容，原谅有这种恶意残害他人生命行为的人，为未来的教育感到担忧，为可能成为他同窗的人感到担心。,虐猫考生说不是很懂网络舆论暂不回应,强烈反对
5020854356545564,O8Kw3rsNC,7803163058,柯学家王世坚,@兰州大学@兰州大学@兰州大学@兰州大学@兰州大学@兰州大学@兰州大学,虐猫考生说不是很懂网络舆论暂不回应,中立
5020854340030173,O8Kw207QF,6212307316,车银优弟弟车铁良,知道把虐猫视频发网上，又说不是很懂网络舆论。。。。。。,虐猫考生说不是很懂网络舆论暂不回应,"
反对"
5020854161506457,O8KvK6jTH,7372387904,猜我想耀什么亚,猫咪也是生命成绩人品一样重要,虐猫考生说不是很懂网络舆论暂不回应,"
反对"
5020854148662860,O8KvIAlBy,7324926210,春池深深,不懂网络舆论，但懂去外国网络发表恨国言论。,虐猫考生说不是很懂网络舆论暂不回应,"
反对"
5020854062942408,O8KvAclsc,1445129992,紫罗兰向往璀璨,这个回应倒把我弄糊涂了，他虐猫或者没有虐猫，是网络舆论决定的？还是根据网络舆论来回应该怎么为自己开脱？,虐猫考生说不是很懂网络舆论暂不回应,中立
5020835545616975,O8K1Inzen,6436165464,buyushabigongfenji,emmm不懂网络舆论但是知道要鲨人,虐猫考生说不是很懂网络舆论暂不回应,"
强烈反对"
5020835477194743,O8K1BubGf,7628873305,仅吃瓜使用app,他不是不懂了，他是心坏了,虐猫考生说不是很懂网络舆论暂不回应,强烈反对
5020835377317029,O8K1ruHuB,5187852468,潇湘学长,按这个回复就基本实锤了,虐猫考生说不是很懂网络舆论暂不回应,中立
5020835335636138,O8K1nnEds,2343366767,priVarmy,你不懂？你可太懂了现在装什么白莲花绿茶男表,虐猫考生说不是很懂网络舆论暂不回应,"
强烈反对"
5020835259616360,O8K1fElEA,7521247205,火鸡味烤鸡,不懂网络但懂虐猫发网上,虐猫考生说不是很懂网络舆论暂不回应,"
反对"
5020835113601052,O8K11f6Nu,2700748340,啊嚏嚏嚏Z,有点可怕！！感觉他的内心好强大,虐猫考生说不是很懂网络舆论暂不回应,"
中立"
5020810613359125,O8Jnve5Rr,5100446346,被坚定的选择-,别装你能在外网发虐猫视频你不懂网络呵呵这都能骗过去的话看来那帮导师智商也不是很够用虐猫迟早遭报应你慢慢等别急,虐猫考生说不是很懂网络舆论暂不回应,强烈反对
5020810568007992,O8JnqxBfa,7783864715,清和园孟夏草木长,对学生的培养不是德智体美劳全面发展吗？这位的“德”我没看到，是成年人了，该为自己的所作所为付出代价,虐猫考生说不是很懂网络舆论暂不回应,"
反对"
