id,bid,user_id,用户昵称,微博正文,话题,立场倾向
5042980673554985,Oi27FeUOt,5485957230,腮猫志酱,在吗给我ybl在吗给我ybl在吗给我ybl在吗给我ybl在吗给我ybl在吗给我ybl在吗给我ybl在吗给我ybl在吗给我ybl在吗给我ybl在吗给我ybl在吗给我ybl在吗给我ybl在吗给我ybl,中方确认不参加乌克兰问题和平峰会,中立
5042926023606674,Oi0Hwf8ga,7856390251,维克托·帕夫洛维奇·施特鲁姆,不去的基本上是金砖国家和上合组织，建议不去的国家另行举办一个和平峰会，不邀请乌克兰。既然俄罗斯和伊朗都不去，那就在雅尔塔或者德黑兰开，把战后世界新秩序也一并决定了吧。,中方确认不参加乌克兰问题和平峰会,中立
5042707367723185,OhV0Qwp9v,1763681564,游侠Xiaopeng,5月31日，：会议安排同中方要求还有明显差距，中方难以参会——咦，和平峰会不是还没开幕吗？怎么就有人宣布“瑞士和平峰会圆满落幕”了？这是收钱发帖的人误把1450的通稿提前发出来了吧？必须扣一个鸡腿🍗,中方确认不参加乌克兰问题和平峰会,中立
5042572324766160,OhRv2jZTy,7623281388,游神采风,看看这几块料，有几个正常国家，天天跟流氓一块玩有什么好结果,中方确认不参加乌克兰问题和平峰会,中立
5042028923062867,OhDmAcQN5,6221932120,直新闻,瑞士主办的乌克兰问题“和平峰会”召开在即，俄罗斯明确表态拒绝参加。直新闻特约评论员庚欣观察指出，没有当事方俄罗斯的参与，“和平峰会”能开出什么结果呢？,"直说热评,中方确认不参加乌克兰问题和平峰会",中立
5041349684363839,OhlH2ijev,7839418566,豫章儿,俄罗斯军队占领了拉博蒂诺东部郊区的据点。向东推进约1公里。,"俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5041349423794580,OhlGCfV8U,7839418566,豫章儿,俄罗斯军队冲击进入并固定在卡尔洛夫卡村的东部。设法向内泰洛沃以西推进超过1.5公里。,"俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5041347236988011,OhlD5tjTR,7839418566,豫章儿,俄罗斯苏25强击机在特别行动区的作战工作视频。,"俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5041339448164900,Ohlqwyg3W,7839418566,豫章儿,"俄军S-400防空导弹系统的组成部分，92N6雷达,96L6雷达,基于MAZ汽车底盘的2台PU5P85SM2-01发射车,基于BAZ汽车底盘的4台牵引车,装有柴油发电机组,在别尔哥罗德地区被乌克兰武装部队的美国HIMARS高精度火箭炮炮弹击中。","俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5041330243242424,OhlbGdBva,7839418566,豫章儿,据巴基斯坦《论坛快报》援引消息人士的话报道，由于没有邀请俄罗斯参加这次乌克兰问题会议，这次会议的召开可能毫无意义，并且由于在俄乌冲突问题上持中立立场，巴基斯坦很可能拒绝参加在瑞士举行的乌克兰问题会议。,"俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5041327776992304,Ohl7Htl16,7839418566,豫章儿,"据敌人报告,俄罗斯北部集群司令部开始在哈尔科夫方向将其主要预备队第44军第72摩步师投入战斗。","俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5041325783390960,Ohl4uee8U,7839418566,豫章儿,通往库皮扬斯克的大桥被俄军炸断。,"俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5041325231309989,Ohl3B5uMR,7839418566,豫章儿,"据乌克兰消息来源称,乌克兰武装部队正在斯拉维扬斯克组建一个突击小组,对北部地区进行打击,目的是在别洛戈罗夫卡地区为俄罗斯军队制造危机。","俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5041321968665342,OhkYkAmfA,7839418566,豫章儿,"乌克兰情报机构在塞瓦斯托波尔的地下网络被曝光,该网络是为破坏俄罗斯军事和基础设施而建立的。在扎波罗热地区招募的五人被捕。在搜查过程中,他们发现了三枚现成的炸弹和几公斤的炸药,其中包括英国制造的炸药。","俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5041320953120369,OhkWHd5Kx,7839418566,豫章儿,扎波罗热方向，俄罗斯军队在拉博蒂诺以东推进。,"俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5040933741789352,OhaSa7vuw,7839418566,豫章儿,"过期的乌克兰总统泽连斯基愤怒声称,中国是普京手中的工具,他正在努力阻止其他国家参加和平峰会。","中方确认不参加乌克兰问题和平峰会,俄乌局势新进展,烽火问鼎计划",反对
5040918706785611,OhatUstfl,7796633003,瓦洛佳的备忘录,🔺泽连斯基今日份发癫4⃣️：美国已确认其高级别参与。我们有机会看到总统出席。至于花家，他们还没有确认出席任何级别的会议。美国与一些国家进行了接触，并鼓励他们参加和平峰会。不幸的是，花家恰恰相反--努力阻止各国参加和平峰会。这两种立场差别很大🔺我们说了，不参加。理由原因也都说清楚了。自己去查新闻，懂？🔺还有，别人参不参加和我们没关系，我们没必要也没有阻止任何人参加🔺你废、你西方爹废，找不到人撑场，那你们自己玩儿就得了🔺不要来蹭我家！不要碰瓷！🔺真的真的真的真的～很晦气的🔺GUN,中方确认不参加乌克兰问题和平峰会,"
强烈反对"
5040870460228279,Oh9e60XnV,7839418566,豫章儿,被俄罗斯军队击毁的乌克兰自行火炮。,"俄乌局势新进展,中方确认不参加乌克兰问题和平峰会,烽火问鼎计划",中立
5040869465917189,Oh9cuoPkx,7839418566,豫章儿,俄罗斯空天军在斯托尔尼地区击中了敌人的临时部署点。,"俄乌局势新进展,关注俄乌局势最新进展,中方确认不参加乌克兰问题和平峰会",中立
5040861307471259,Oh8ZkvlCb,2509772787,jimmy灯红酒绿,简中殖人去啊，是不认识路和斯拉夫语言？？？？🤔,中方确认不参加乌克兰问题和平峰会,"
强烈反对"
5040811798432613,Oh7HtznHT,7839418566,豫章儿,俄罗斯军队向索科尔进一步推进。,"俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5040810998104650,Oh7Gby0oa,7839418566,豫章儿,俄罗斯军队在阿尔乔莫夫斯克方向的伊万诺夫斯基以南推进。,"俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5050027579807280,OkZrDF9jW,7261238886,每日微博热搜榜单,热搜榜:1.2.3.文娱榜:1.2.3.要闻榜:1.2.3.,"中方确认不参加乌克兰问题和平峰会,lululemon代工厂号称自家平替能以假乱真,高质量发展看能源,庆帝叶轻眉 道不同不相为谋,断眉真来了,游本昌主动放弃参评白玉兰奖,中止对台湾地区134个税目产品关税减让,4个动作改善腿部线条",中立
5041336229823229,OhllkFdtb,7839418566,豫章儿,"敌方资源发布了乌克兰好战分子使用美国M142HIMARS火箭炮系统向别尔哥罗德地区发射GM中可以看到用于建造防御线的龙牙,这应该是哈尔科夫州和苏梅州乌克兰武装部队防御线的关键地点之一,也就是说,袭击俄罗斯境内的美国远程火箭炮发射装置不是在后方深处,而是在前哈尔科夫和苏梅两条防御线的某个地方。","俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5041319351682596,OhkU773IE,7839418566,豫章儿,乌克兰亚速营的一名指挥官因枪杀平民而被判处终身监禁。,"俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5041318846008712,OhkTipd8I,7839418566,豫章儿,新任俄罗斯国防部长安德烈·别洛乌索夫首次出现在普京与安全理事会成员的会议上。他穿着军装。,"俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5041314061621192,OhkLA6NKg,7839418566,豫章儿,俄罗斯国防部发布消息表示，在特别军事行动区24小时内乌克兰武装部队损失达1745人。,"俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5041278897098420,OhjQRtMCE,6608447499,我的昵称不记得了,中方不去和平峰会，乌克兰被“激怒”，泽连斯基称中国成普京“手中工具” ---评论员吕宁思,"中方不会参加乌克兰问题和平峰会,中方确认不参加乌克兰问题和平峰会,俄方回应中方不参加乌克兰问题和平峰会,热门视频",中立
5041264980922607,Ohjuq3S0L,1272425302,K先生财经,100多个国家将在瑞士举行和平峰会没有交战双方参加的峰会我方拒绝参加,"瑞士高官称正说服中国等参加乌克兰和平峰会,中方确认不参加乌克兰问题和平峰会","
支持"
5041249487421719,Ohj5qv8J9,7839418566,豫章儿,俄罗斯新型152毫米2S43型马尔瓦轮式自行火炮在特别军事行动区的第一个工作镜头。马尔瓦轮式自行火炮在哈尔科夫州支持北部集群的推进。,"俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5041247716904439,Ohj2zsY9V,7839418566,豫章儿,"摧毁敌方无人机指挥所俄罗斯第238炮兵旅的无人机操作员发现并在自杀式FPV无人机的帮助下对敌人的无人机指挥所实施了毁灭性打击。乌克兰武装部队失去了几架昂贵的无人机,也失去了从空中监视我们军队的能力。","俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5040810706077678,Oh7FIpv54,7839418566,豫章儿,俄罗斯军队进一步向乌格勒达尔-康斯坦丁诺夫卡高速公路推进。,"俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5040810152165803,Oh7EP95qj,7839418566,豫章儿,"俄军导弹袭击赫梅利尼茨基州乌克兰旧康斯坦丁空军基地的卫星图像。俄罗斯导弹摧毁了机场仓库建筑群,导弹也击中了航空掩体。","俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5040768734989567,Oh6A1kW0T,1281798337,黑暗中的鲨鱼,5月26号—6月2号，今日头条短评共22篇之二：国际12篇①中美防长就台湾南海等问题交换意见②中方确认不参加乌克兰问题和平峰会③武契奇：俄乌冲突或升级成全球战争④特朗普成美国首位被判有罪的前总统⑤法德总统夫人在犹太人纪念碑前大笑⑥珠峰拥堵现场堪比旅游排大队,,中立
5040765371162208,Oh6uB4Sli,3197759105,仰止条侯,乌克兰第聂伯罗彼得罗夫斯克征兵人员和当地居民之间展开了一场争夺“自愿新兵”的抢人竞赛，天天上演街头拉壮丁的大戏。没办法，顿巴斯战场上人员消耗太快了，球长或许能解决武器弹药问题，但人员短缺就得靠拉壮丁！,"泽连斯基抵达新加坡将参加香会,中方确认不参加乌克兰问题和平峰会,俄乌顿巴斯战况",中立
5040623078082681,Oh2N5xUFP,3905782077,西拗薯,没看懂，是什么原因呀？,中方确认不参加乌克兰问题和平峰会,中立
5040619552769722,Oh2HpbCwW,7839418566,豫章儿,美国无人机正在监测克里米亚局势。,"俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5040600904106503,Oh2dkhehV,7839418566,豫章儿,俄军BMPT终结者火力支援战车在前线的某个地方。,"俄乌局势新进展,中方确认不参加乌克兰问题和平峰会,烽火问鼎计划",中立
5040594408440435,Oh22QzpK3,7839418566,豫章儿,不认真躲猫猫的下场，俄军投弹无人机收割了乌克兰武装分子肉身。,"俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5040593925048582,Oh224lbmK,7839418566,豫章儿,赫尔松方向，俄罗斯炮兵的作战工作视频。,"俄乌局势新进展,中方确认不参加乌克兰问题和平峰会,烽火问鼎计划",中立
5040586556707137,Oh1Qbs8PD,7839418566,豫章儿,俄罗斯北部集群的侦查无人机在哈尔科夫地区发现了乌克兰武装部队的山毛榉M1防空导弹系统，然后发射柳叶刀自杀式无人机精确摧毁了该目标。,"俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5040584999572712,Oh1NFEaiA,7839418566,豫章儿,乌克兰控制的扎波罗热州的第聂伯河发电厂因夜间袭击而受到严重破坏。大坝上的交通被无限期关闭。,"中方确认不参加乌克兰问题和平峰会,俄乌局势新进展,烽火问鼎计划",中立
5040584089145981,Oh1McCnhP,7839418566,豫章儿,送走一堆乌克兰武装分子！俄军投弹无人机热情服务，乌克兰武装分子下装甲车就送两颗手雷，及时且准确。,"俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5040562734378637,Oh1dLin5b,7920337213,新质卖油翁,发布了头条文章：《中国不参加乌克兰问题和平峰会，俄乌停战的四种契机还没到来》O中国不参加乌克兰问题和平峰会，俄乌停战的四种契机还没到来专栏·俄乌冲突,中方确认不参加乌克兰问题和平峰会,中立
5040543690130887,Oh0J30y35,7839418566,豫章儿,俄罗斯发明了世界首款地面FPV自杀式机器人“德佩沙”俄罗斯国家技术集团新闻处告诉记者，该集团发明了世界首款地面自杀式机器人德佩沙，其通过手柄和FPV头盔控制，用于打击敌人的有生力量和装备，以及“龙牙”等防御工事。截至目前，FPV无人机器仅限于四旋翼飞行器。俄罗斯国家技术集团旗下的高精度系统控股公司开发了德佩沙和巴吉多功能机器人系统。德佩沙机器人为履带式平台，由操作员使用手柄和FPV头盔控制；巴吉机器人系统为轮式平台，由手柄和平板电脑控制。两种机器人都可以用作地面自杀式机器人，通过引爆机器人系统运送到目标的炸弹来摧毁敌军设施。目前，该机器人正在进行全面测试，包括在特别军事行动区。,"俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5040536249963658,Oh0x2FO0a,7839418566,豫章儿,"在洽索夫亚尔地区,俄军柳叶刀自杀式无人机摧毁了一辆乌克兰坦克。","俄乌局势新进展,中方确认不参加乌克兰问题和平峰会,烽火问鼎计划",中立
5040511164090066,OgZSAha0O,1599589333,刘成春,欧盟外交与安全政策高级代表博雷利表示：欧盟没有证据证明中国向俄罗斯提供武器。军事超话,"中方确认不参加乌克兰问题和平峰会,烽火问鼎计划,俄乌局势",中立
5040492257481273,OgZo5vodH,1866509117,武汉轻舟,和平峰会的目的是“和平”，需要共同努力才能达成。而重要当事方都不能参加的和会，本就没有意义，但同时，务虚意义远超会议本身，是一场站台秀。,中方确认不参加乌克兰问题和平峰会,中立
5040481501451133,OgZ6K65vn,7646195459,吃喝玩乐要暴富,笑死了两个人打架，一群人想劝架说坐下来谈谈，结果只有一方去了，这不就是明显拉偏架吗？,中方确认不参加乌克兰问题和平峰会,"
强烈反对"
5040468305643864,OgYLsnGe4,1826344734,摊位上一朵艳阳我悄悄出现你身旁,和当年不顾🐇意见就把山东分了有什么区别。唯一的区别是当初🐇确实没有硬实力，但是今天他们根本打不过大毛,中方确认不参加乌克兰问题和平峰会,中立
5040467836928786,OgYKHt4uC,1499104401,新浪军事,一段时间以来，北约方面抛出应支持乌克兰使用北约国家提供的武器打击俄罗斯本土的相关言论。对此，有意大利学者和媒体人认为，事实上，近年来北约一直在开展进攻性任务。如果欧洲国家允许北约武器对俄罗斯本土的打击，这无异于挑动第三次世界大战的发生。随着当代世界多极体系的建立，北约这样的组织已经没有存在的意义。,"北约武器打击俄本土系挑动三战,中方确认不参加乌克兰问题和平峰会",中立
5040464509536022,OgYFkE0KO,2534102091,自由之路明羽佳,这种会议起码乌克兰俄罗斯中国美国德国法国英国都要参加……少了俄罗斯肯定不行✋,中方确认不参加乌克兰问题和平峰会,"
支持"
5040463480623011,OgYDG2C4z,2258768424,风雨夜度人,哦，明白了，这叫“乌克兰问题和平峰会”不是“俄乌冲突和平峰会”，所以俄罗斯不用参加，这不是拉偏架吗？,中方确认不参加乌克兰问题和平峰会,反对
5040463289779742,OgYDmF29M,7847448162,明天也在这里见吧,"每日一善超话心存善念,阳光就会照耀你;心存美丽,温暖就会围绕你;心存大爱,崇高就会追随你;心存他人,真情就会回报你;心存感恩,贵人就会青睐你。人生有两种境界,一种痛而不言,一种笑而不语。以热爱祖国为荣、以危害祖国为耻。以服务人民为荣、以背离人民为耻。以崇尚科学为荣、以愚昧无知为耻。社会主义核心价值观，既立足于马克思主义科学的价值理念和追求，又渊源于中华民族优秀的传统文化。@曹国伟","每日一善,熊猫守护者,中方确认不参加乌克兰问题和平峰会",中立
5040454955960245,OgYpVp0wZ,7551916078,机圈小红帽,邀请一方拒绝另一方算什么和平峰会,中方确认不参加乌克兰问题和平峰会,中立
5040454682542488,OgYpuaFpS,7810757418,是锦鲤猫猫啊,这是对的，我们不跟他们同流合污,中方确认不参加乌克兰问题和平峰会,中立
5040453135373343,OgYmZmxQP,1599589333,刘成春,美防长奥斯汀在新加坡称：只有亚洲安全了，美国才能安全。这是什么逻辑？一个东半球一个西半球，怎么就影响美帝安全了？我觉得这个话应该反过来，只有美国不作妖了，世界就算都安全了。,"中方回应美国防长香会演讲,中方确认不参加乌克兰问题和平峰会",中立
5040452338977415,OgYlHBFr1,7898506751,weilongtengfei20,瑞士已经不是中立国了吧,中方确认不参加乌克兰问题和平峰会,中立
5040439016819755,OgY0dsC83,7645824944,ngro味扭扭苹果糖,咋了我们中国中立怎么了，另一方不在场开什么会，哦反正西方就喜欢自顾自的替人决定还装,中方确认不参加乌克兰问题和平峰会,中立
5040437582365164,OgXXU9VhO,3059104773,法职_庞九林律师,没有俄罗斯参与的乌克兰问题和平峰会，就是一个草台班子，根本解决不了任何问题，参加这个峰会，只会浪费时间，降低身份，所以，中国不参加这样“峰会”。不和俄罗斯商量，想和平解决乌克兰问题，无异于缘木求鱼、异想天开、痴心妄想。乌克兰及其支持者，应放下不切实际的幻想，拿出诚意，才可能得到中国支持。,"中方确认不参加乌克兰问题和平峰会,乌问题和平峰会会议安排同中方要求还有明显差距","
强烈支持"
5040437347225173,OgXXwujB3,2079133093,陈满仓要加油,把视角拉到全球来看，俄乌是一环，巴以+中东是一环，台海是一环，只要前面两环格局定下来，大国应该会把琉球提交安理会，之后才是重头戏，完了台湾回归就是板上钉钉，一锤子的事,中方确认不参加乌克兰问题和平峰会,中立
5040423693189168,OgXBvdnEc,2632968564,鱼可艾,好的支持祝大家六一快乐,中方确认不参加乌克兰问题和平峰会,中立
5040423450187871,OgXB70MSb,1819638285,扬州交通广播,5月31日的外交部例行记者会上，有媒体就瑞士举办首届乌克兰和平峰会提问。外交部发言人毛宁就中方难以参会作出回应：“首先中方重视瑞士举办首届乌克兰和平峰会。今年年初以来一直同瑞士方面以及有关各方就此保持着密切沟通。中方始终坚持国际和会应当具备俄乌双方认可、各方平等参与、对所有和平方案进行公平讨论这三个重要要素，否则难以为恢复和平发挥实质作用。根据各方反馈以及公布的会议安排，中方提出的这三个要素看来都难以实现。会议安排同中方要求以及国际社会普遍期待还有明显的差距，中方难以参会，已向有关方通报了中方考虑和关切。我们将继续以自己的方式劝和促谈，同各方保持沟通，共同为政治解决乌克兰危机积累条件。”,中方确认不参加乌克兰问题和平峰会,中立
5040422832047530,OgXA78AEG,7580963317,丸散膏丹也不行,江西省萍乡市上栗县金山镇一家汽修店发生爆炸事故，导致三人死亡，25人受伤。据央视新闻消息，爆炸事故发生在星期五19时许，造成一栋民房倒塌。截至目前，事故现场救援已基本结束，事故已造成三人死亡，25人受伤，其中三人伤势较重，生命体征平稳，其余22人均为轻微伤，相关事故原因正在调查。,中方确认不参加乌克兰问题和平峰会,中立
5040422709889203,OgXzUFuDh,7151790206,闲鱼是不可能闲鱼的,这个峰会就是想单方面搞事哇,中方确认不参加乌克兰问题和平峰会,"
支持"
5040409460606438,OgXey2xLg,5613917891,财经陈斌,中国确认不参加瑞士举行的乌克兰问题和平峰会，外交部发言人毛宁给出原因：俄乌双方认可、各方平等参与、对所有和平方案进行公平讨论。说是乌克兰和平峰会，没有用邀请俄罗斯。那就不是真正的想谈和平，更像是组织一个联盟，乌克兰自己提一些自己想要的条件，然后再说是大家共同谈出来的。要是中国参加了，不就等于是加入他们团体，站在俄罗斯对面。再看看瑞士这个国家，时而永久中立，时而又加入制裁俄罗斯的队伍。摇摆不定立场不正，还要举办和平峰会，也是有点讽刺。不就是一个专门想要针对俄罗斯的会议，只是打着和平口号而已。中国也多次向瑞士提议邀请俄罗斯一同参与，显然沟通没有结果。不参加是最正确的选择，因为立场中立坚定。而且从开始到现在，中国就一直在倡导和平促谈，只是有人为了自己利益故意拖延战争。,中方确认不参加乌克兰问题和平峰会,"
强烈支持"
5040409313805714,OgXejfY2u,7764417677,椿語初甜-,这种联合国之外另起炉灶的玩意，明显就是乌克兰自己搞的宣传。乌克兰问题我们中立，根本没必要配合乌克兰行动什么。这东西最后又会变成灯塔的奶头乐。毕竟给钱给武器都没阻止乌克兰的溃败。又玩回这票了。,中方确认不参加乌克兰问题和平峰会,中立
5040409296503777,OgXehrhVD,7830587666,苏椿慕,已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已,"中方确认不参加乌克兰问题和平峰会,刘逸云确认参加创4",中立
5040408801051285,OgXdu4pud,1845685210,老朱英语,赌注还是压在俄罗斯这边,中方确认不参加乌克兰问题和平峰会,中立
5040394593111084,OgWQzd3kM,7739668158,serkikulyxks,已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅已阅,中方确认不参加乌克兰问题和平峰会,中立
5041244785607472,OhiXQnwL6,7839418566,豫章儿,"基辅可能被允许使用爱国者防空导弹系统在俄罗斯领土上空“打败”俄罗斯空天军。德国国防部乌克兰问题特别参谋长克里斯蒂安·弗洛伊德将军允许这种可能性。很有可能爱国者系统将在哈尔科夫地区和俄罗斯上空使用,“将军在接受Tagesschau采访时说。他强调,使用这些系统的责任完全在于乌克兰军方。","俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5041243933639445,OhiWtfgMJ,7839418566,豫章儿,逐渐沙皇曼加尔化，改的连它妈妈都不认得的BTR-82A装甲运兵车。,"俄乌局势新进展,烽火问鼎计划,中方确认不参加乌克兰问题和平峰会",中立
5041243141179819,OhiVc4WVl,7839418566,豫章儿,"乌克兰空军飞行员,正在接受M-346Master高级教练机的训练,然后转向F-16战斗机的训练。","俄乌局势新进展,援助乌克兰影响台湾接收f16,中方确认不参加乌克兰问题和平峰会",中立
5041224901723113,OhirM7eg9,2181597154,俄罗斯卫星通讯社,中国外交部发言人毛宁6月3日在例行记者会上表示，关于瑞士乌问题会议，中方的立场是公平公正的，公开透明的，完全不存在向其他国家施加压力的情况。有记者提问，乌克兰总统泽连斯基暗示，中国外交官正在向第三国施压，试图阻止其参加在瑞士举行的乌克兰问题和平峰会。这一说法是否是真的？毛宁强调，关于和会，中方的立场是公平公正的，不针对任何一方，当然也不针对瑞士举办的这次和平峰会，搞霸权主义和强权政治不是中国的外交风格，所以我想说的是中方的立场是公开透明的，完全不存在向其他国家施加压力的情况。,"中方回应泽连斯基暗示中国破坏和平峰会,中方确认不参加乌克兰问题和平峰会",中立
