id,bid,user_id,用户昵称,微博正文,话题,立场倾向
5067422706963237,OshYitdsh,5174116327,天府财经网,《婚姻登记条例》近日在民政部网站全文公布并公开向社会征求意见。修订草案相比原条例，在登记程序上作了较大修改。根据草案的规定，结婚登记和离婚登记...,,中立
5067417493184160,OshPTdmlq,2590508280,北京市石景山,据民政部关于《婚姻登记条例》公开征求意见的通知，办理结婚登记的内地居民应当出具下列证件和书面材料：本人的居民身份证；本人无配偶以及与对方当事人没有直系血亲和三代以内旁系血亲关系的签字声明。,结婚登记或不再需要户口簿,中立
5067416160179447,OshNK0KGj,5213420914,别志平Bie,不再需要户口簿，取消地域规定，婚姻登记条例修订草案征求意见8月13日，《婚姻登记条例》在民政部网站全文公布并公开向社会征求意见。修订草案相比原条例，在登记程序上作了较大修改。根据草案的规定，结婚登记和离婚登记都不再需要户口簿，也取消了过去对登记的地域管辖的规定。结合民法典，草案新增了关于30天“离婚冷静期”“婚前隐瞒重大疾病可撤销婚姻”等条例，并对“离婚冷静期”进行了具体的规定。,,"
中立"
5067414633191545,OshLhdogx,5051077448,快兰斯24小时财经直播,实时播报：★★8月13日，《婚姻登记条例》在民政部网站全文公布并公开向社会征求意见。修订草案相比原条例，在登记程序上作了较大修改。根据草案的规定，结婚登记和离婚登记都不再需要户口簿，也取消了过去对登记的地域管辖的规定。结合民法典，草案新增了关于30天“离婚冷静期”“婚前隐瞒重大疾病可撤销婚姻”等条例，并对“离婚冷静期”进行了具体的规定。,,中立
5066991197488204,Os6Kjvq1u,1700087532,三湘都市报,8月13日，三湘都市报记者从民政部官网获悉，《婚姻登记条例》已全文公布，征求社会各界意见。根据草案，，并取消了地域管辖。同时，结合《民法典》，草案新增了关于30天“离婚冷静期”“婚前隐瞒重大疾病可撤销婚姻”等条例。详情：O婚姻登记无需户口簿、取消地域管辖，民政部公布《婚姻登记条例》,"婚姻登记条例修订草案征求意见,结婚登记和离婚登记不再需要户口簿",中立
5066955804902441,Os5PekzlD,1700087532,三湘都市报,8月13日，三湘都市报记者从民政部官网获悉，《婚姻登记条例》已全文公布，征求社会各界意见。根据草案，结婚登记和离婚登记不再需要户口簿，并取消了地域管辖。同时，结合《民法典》，草案新增了关于30天“离婚冷静期”“婚前隐瞒重大疾病可撤销婚姻”等条例。婚姻登记无需户口簿、取消地域管辖，民政部公布《婚姻登记条例》O婚姻登记无需户口簿、取消地域管辖，民政部公布《婚姻登记条例》,婚姻登记条例修订草案征求意见,中立
5079614679946134,Oxp8LFJrw,7584890443,晔晔早点睡,意思是以后我被打成牛肉丸下锅了你们都只需要知道什么这个汤适合什么调味料是吗？,结婚登记不再需要户口簿,"
强烈反对"
5078152250392865,OwN611Ecx,5288352111,勇敢滴牛牛zzll,不知道网上有没有网友和我有过相同的疑问❓既然投了双份的钱，为什么不能享受两份保障？如果不能重复理赔，那为什么允许人重复投保呢？难道保险行业没人监管吗？我想象的各保险公司不应该也是统一汇总在一个系统中？否则针对“骗保嫌疑”客户在申请保险赔付的时候，怎么能查到有多次投保经历呢？说到这里不得不感慨一句，各行各业乌烟瘴气几乎都是同样的现象，投保/办卡/存款……等一系列投入的时候各种应允没问题，赔付/退卡/取钱的时候各种信息询问恨不得刨到祖坟，最后对不起没办法真是不好意思大城市都是这样，不敢想象小城市得是怎样的乱象就像一个网友在话题下面的评价一样，根据我国的国情，如果是好事都要托关系找人才能办理……可想而知，主动的“好事”一般都是销售说辞希望大家都能擦亮眼睛，保护好自己,"保险,医疗理赔,保险行业乱象,结婚登记不再需要户口簿",中立
5077420942035468,Owu4u8xw8,2860658492,徐见贤,今天草案公开向社会征求公众意见截止你怎么看？,结婚登记不再需要户口簿,中立
5076754731109501,OwcJX4EDb,1747829310,财恩麦爱次饼干,我问我妈：你说结婚有什么好处？她吃了两口菜，好像在思考，缓缓地说：结婚能有么好处？无非可以有后代。我：有后代也不跟你姓，我们又不姓董。现在不结婚也可以有后代。你再好好说说结婚有么好处？我妈又吃了一口菜，不紧不慢地说：那有么好处？没得好处。有钱还好说，没得钱还天天操心操得不得了。我：再给你一次机会，你还会结婚吗？我妈：结么婚，一人吃饱全家不饿。,"结婚登记不再需要户口簿,生活手记",中立
